id,title,popularity,runtime,price,overview
32EC,Bring on the Night ,142,97,7.99,"Bring On The Night is a 1985 documentary film, that focuses on the jazzinspired project and band led by the British musician Sting during the early stages of his solo career. Some of the songs, whose recording sessions are featured in the film, appeared on his debut solo album The Dream of the Blue Turtles. Each musician in the band, through the course of the film is interviewed. [Tracklist] 01 Bring On The Night 02 News Conference 03 If You Love Somebody Set Them Free 04 Low Life 05 Fortress Around Your Heart 06 Love Is The Seventh Wave 07 The Flintstones 08 Another Day 09 Shadows In The Rain 10 Consider Me Gone 11 Driven To Tears 12 The Big Risk 13 Opening Night 14 Shadows In The Rain 15 Fortress Around Your Heart 16 We Work The Black Seam 17 I Burn For You 18 Childrens Crusade 19 Need Your Love So Bad 20 Roxanne 21 Russians 22 I Been Down So Long 23 If You Love Somebody Set Them Free 24 Demolition Man  25 Message In A Bottle"
5EDF,Love & Basketball ,96,124,7.99,"A young AfricanAmerican couple navigates the tricky paths of romance and athletics in this drama. Quincy McCall Omar Epps and Monica Wright Sanaa Lathan grew up in the same neighborhood and have known each other since childhood. As they grow into adulthood, they fall in love, but they also share another allconsuming passion basketball. Theyve followed the game all their lives and have no small amount of talent on the court. As Quincy and Monica struggle to make their relationship work, they follow separate career paths though high school and college basketball and, they hope, into stardom in bigleague professional ball."
76A7,The Band Wagon ,146,112,6.99,A pretentiously artistic director is hired for a new Broadway musical and changes it beyond recognition.
150E,Harry Potter and the Philosopher's Stone ,141,152,7.99,"Harry Potter has lived under the stairs at his aunt and uncles house his whole life. But on his 11th birthday, he learns hes a powerful wizard  with a place waiting for him at the Hogwarts School of Witchcraft and Wizardry. As he learns to harness his newfound powers with the help of the schools kindly headmaster, Harry uncovers the truth about his parents deaths  and about the villain whos to blame."
76A8,Odd Man Out ,139,116,6.99,Belfast police conduct a doortodoor manhunt for an IRA gunman James Mason wounded in a daring robbery.
9E8A,One Million B.C. ,127,80,7.99,"One Million B.C. is a 1940 American fantasy film produced by Hal Roach Studios and released by United Artists. It is also known by the titles Cave Man, Man and His Mate, and Tumak. The film stars Victor Mature as protagonist Tumak, a young cave man who strives to unite the uncivilized Rock Tribe and the peaceful Shell Tribe, Carole Landis as Loana, daughter of the Shell Tribe chief and Tumaks love interest, and Lon Chaney, Jr. as Tumaks stern father and leader of the Rock Tribe."
946E,Becoming Warren Buffett ,127,90,6.99,"The story of the evolution of a boy from Nebraska who became one of the most respected men in the world, and the heroes who helped guide him along the way. By allowing access to his life and neverbeforereleased home videos, Buffett offers a glimpse into his unique mind to help us understand what is truly important when money no longer has meaning."
3CFA,The Two Escobars ,81,100,7.99,"Pablo Escobar was the richest, most powerful drug kingpin in the world, ruling the Medellin Cartel with an iron fist. Andres Escobar was the biggest soccer star in Colombia. The two were not related, but their fates were inextricablyand fatallyintertwined. Pablos drug money had turned Andres national team into South American champions, favored to win the 1994 World Cup in Los Angeles. It was there, in a game against the U.S., that Andres committed one of the most shocking mistakes in soccer history, scoring an own goal that eliminated his team from the competition and ultimately cost him his life. The Two Escobars is a riveting examination of the intersection of sports, crime, and politics."
4BAB,The Driver ,144,91,6.99,The Driver specializes in driving getaway cars for robberies. His exceptional talent has prevented him from being caught yet. After another successful flight from the police a selfassured detective makes it his primary goal to catch the Driver. He promises pardons to a gang if they help to convict him in a setup robbery. The Driver seeks help from The Player to mislead the detective.
0650,Batman: The Dark Knight Returns  Part 2,142,78,7.99,Batman has stopped the reign of terror that The Mutants had cast upon his city.  Now an old foe wants a reunion and the government wants The Man of Steel to put a stop to Batman.
1509,An Affair to Remember ,89,111,6.99,"Nickie Ferrantes return to New York to marry a rich heiress is well publicized as are his many antics and affairs. He meets a nightclub singer Terry McKay who is also on her way home to her longtime boyfriend. She sees him as just another playboy and he sees her as standoffish but over several days they soon find theyve fallen in love. Nickie has never really worked in his life so they agree that they will meet again in six months time atop the Empire State building. This will give them time to deal with their current relationships and for Nickie to see if he can actually earn a living. He returns to painting and is reasonably successful. On the agreed date, Nickie is waiting patiently for Terry who is racing to join him. Fate intervenes however resulting in misunderstanding and heartbreak and only fate can save their relationship."
8B51,Finding Nemo ,110,100,7.99,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentists office aquarium. Its up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home  meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way."
728C,Splendor in the Grass ,97,124,6.99,A fragile Kansas girls unrequited and forbidden love for a handsome young man from the towns most powerful family drives her to heartbreak and madness.
5EF1,Traceroute ,125,120,8.99,"Artist and lifelong nerd Johannes Grenzfurthner is taking us on a personal road trip from the West Coast to the East Coast of the USA, to introduce us to places and people that shaped and inspired his art and politics. Traceroute wants to chase and question the ghosts of nerddoms past, present and future. An exhilarating tour de farce into the guts of trauma, obsession and cognitive capitalism.  Features interviews with Matt Winston, Sandy Stone, Bruce Sterling, Jason Scott, Christina Agapakis, Trevor Paglen, Ryan Finnigan, Kit Stubbs, V. Vale, Sean Bonner, Allison Cameron, Josh Ellingson, Maggie Mayhem, Paolo Pedercini, Steve Tolin, Dan Wilcox, Jon Lebkowsky, Jan Varka Mulders, Adam Flynn, Abie Hadjitarkhani, Kelly Poots..."
